2022-04-19 14:46:42.677 | 6172      | INFO  | INIT with 6 workers.
2022-04-19 14:46:42.677 | 6172      | INFO  | WORKER-1 RUN
2022-04-19 14:46:42.677 | 6172      | INFO  | WORKER-2 RUN
2022-04-19 14:46:42.677 | 1644      | INFO  | WORKER-1 START
2022-04-19 14:46:42.678 | 6172      | INFO  | WORKER-3 RUN
2022-04-19 14:46:42.678 | 20072     | INFO  | WORKER-2 START
2022-04-19 14:46:42.678 | 6172      | INFO  | WORKER-4 RUN
2022-04-19 14:46:42.678 | 22928     | INFO  | WORKER-3 START
2022-04-19 14:46:42.678 | 6172      | INFO  | WORKER-5 RUN
2022-04-19 14:46:42.678 | 19028     | INFO  | WORKER-4 START
2022-04-19 14:46:42.678 | 6172      | INFO  | WORKER-6 RUN
2022-04-19 14:46:42.678 | 2852      | INFO  | WORKER-5 START
2022-04-19 14:46:42.678 | 1644      | INFO  |  new_service 16777217
2022-04-19 14:46:42.678 | 3016      | INFO  | WORKER-6 START
2022-04-19 14:46:42.679 | 6172      | INFO  | server::run() state = 2
2022-04-19 14:46:42.693 | :01000001 | INFO  | start server	(main.lua:13)
2022-04-19 14:46:42.693 | :01000001 | INFO  | error	startup type not found	(main.lua:70)
2022-04-19 14:46:42.694 | :01000001 | INFO  | [WORKER 1] new service [bootstrap]
2022-04-19 14:46:42.694 | :01000001 | INFO  | [WORKER 1] destroy service [bootstrap] 
2022-04-19 14:46:42.694 | 3016      | INFO  | WORKER-6 STOP
2022-04-19 14:46:42.694 | 2852      | INFO  | WORKER-5 STOP
2022-04-19 14:46:42.694 | 19028     | INFO  | WORKER-4 STOP
2022-04-19 14:46:42.694 | 22928     | INFO  | WORKER-3 STOP
2022-04-19 14:46:42.694 | 20072     | INFO  | WORKER-2 STOP
2022-04-19 14:46:42.694 | 1644      | INFO  | WORKER-1 STOP
2022-04-19 14:46:42.694 | 6172      | INFO  | STOP
