2022-04-19 15:06:37.858 | 17068     | INFO  | INIT with 6 workers.
2022-04-19 15:06:37.858 | 17068     | INFO  | WORKER-1 RUN
2022-04-19 15:06:37.859 | 17068     | INFO  | WORKER-2 RUN
2022-04-19 15:06:37.859 | 12376     | INFO  | WORKER-1 START
2022-04-19 15:06:37.859 | 17068     | INFO  | WORKER-3 RUN
2022-04-19 15:06:37.860 | 11704     | INFO  | WORKER-2 START
2022-04-19 15:06:37.860 | 17068     | INFO  | WORKER-4 RUN
2022-04-19 15:06:37.860 | 8892      | INFO  | WORKER-3 START
2022-04-19 15:06:37.860 | 17068     | INFO  | WORKER-5 RUN
2022-04-19 15:06:37.860 | 16784     | INFO  | WORKER-4 START
2022-04-19 15:06:37.860 | 17068     | INFO  | WORKER-6 RUN
2022-04-19 15:06:37.860 | 19704     | INFO  | WORKER-5 START
2022-04-19 15:06:37.861 | 12376     | INFO  |  new_service 16777217
2022-04-19 15:06:37.861 | 14060     | INFO  | WORKER-6 START
2022-04-19 15:06:37.861 | 17068     | INFO  | server::run() state = 2
2022-04-19 15:06:37.870 | :01000001 | INFO  | start server	(main.lua:13)
2022-04-19 15:06:37.870 | 11704     | INFO  |  new_service 33554433
2022-04-19 15:06:37.870 | :01000001 | INFO  | [WORKER 1] new service [bootstrap]
2022-04-19 15:06:37.879 | :02000001 | INFO  | login_check success!	(service_player.lua:138)
2022-04-19 15:06:37.879 | :02000001 | INFO  | startup_check	(service_player.lua:219)
2022-04-19 15:06:37.879 | :02000001 | INFO  | [WORKER 2] new service [player1]
2022-04-19 15:06:37.879 | 8892      | INFO  |  new_service 50331649
2022-04-19 15:06:37.879 | :02000001 | INFO  | connect	1	127.0.0.1:20701	(service_player.lua:16)
2022-04-19 15:06:37.882 | :03000001 | INFO  | login_check success!	(service_player.lua:138)
2022-04-19 15:06:37.882 | :03000001 | INFO  | startup_check	(service_player.lua:219)
2022-04-19 15:06:37.882 | :03000001 | INFO  | [WORKER 3] new service [player2]
2022-04-19 15:06:37.882 | 16784     | INFO  |  new_service 67108865
2022-04-19 15:06:37.883 | :03000001 | INFO  | connect	3	127.0.0.1:20701	(service_player.lua:16)
2022-04-19 15:06:37.886 | :04000001 | INFO  | login_check success!	(service_player.lua:138)
2022-04-19 15:06:37.886 | :04000001 | INFO  | startup_check	(service_player.lua:219)
2022-04-19 15:06:37.886 | :04000001 | INFO  | [WORKER 4] new service [player3]
2022-04-19 15:06:37.886 | :04000001 | INFO  | connect	5	127.0.0.1:20701	(service_player.lua:16)
2022-04-19 15:06:39.378 | :02000001 | INFO  | startup_check	(service_player.lua:219)
2022-04-19 15:06:39.379 | :02000001 | INFO  | connect	7	127.0.0.1:20620	(service_player.lua:16)
2022-04-19 15:06:39.380 | :02000001 | INFO  | connect	8	127.0.0.1:20621	(service_player.lua:16)
2022-04-19 15:06:39.382 | :03000001 | INFO  | startup_check	(service_player.lua:219)
2022-04-19 15:06:39.383 | :03000001 | INFO  | connect	9	127.0.0.1:20620	(service_player.lua:16)
2022-04-19 15:06:39.384 | :03000001 | INFO  | connect	10	127.0.0.1:20621	(service_player.lua:16)
2022-04-19 15:06:39.386 | :04000001 | INFO  | startup_check	(service_player.lua:219)
2022-04-19 15:06:39.386 | :04000001 | INFO  | connect	11	127.0.0.1:20620	(service_player.lua:16)
2022-04-19 15:06:39.386 | :04000001 | INFO  | connect	12	127.0.0.1:20621	(service_player.lua:16)
2022-04-19 15:08:33.907 | :02000001 | INFO  | close 	8	127.0.0.1:20621	(service_player.lua:90)
2022-04-19 15:08:33.907 | :03000001 | INFO  | close 	10	127.0.0.1:20621	(service_player.lua:90)
2022-04-19 15:08:33.907 | :04000001 | INFO  | close 	12	127.0.0.1:20621	(service_player.lua:90)
2022-04-19 15:08:33.907 | :02000001 | INFO  | close 	7	127.0.0.1:20620	(service_player.lua:90)
2022-04-19 15:08:33.907 | :03000001 | INFO  | close 	9	127.0.0.1:20620	(service_player.lua:90)
2022-04-19 15:08:33.907 | :04000001 | INFO  | close 	11	127.0.0.1:20620	(service_player.lua:90)
2022-04-19 15:08:38.405 | :04000001 | INFO  | close 	5	127.0.0.1:20701	(service_player.lua:90)
2022-04-19 15:08:38.405 | :02000001 | INFO  | close 	1	127.0.0.1:20701	(service_player.lua:90)
2022-04-19 15:08:38.405 | :03000001 | INFO  | close 	3	127.0.0.1:20701	(service_player.lua:90)
2022-04-19 15:08:40.826 | 17068     | WARN  | Received signal code 100 (server.cpp:62)
2022-04-19 15:08:40.827 | :04000001 | INFO  | [WORKER 4] destroy service [player3] 
2022-04-19 15:08:40.827 | :01000001 | INFO  | [WORKER 1] destroy service [bootstrap] 
2022-04-19 15:08:40.827 | :02000001 | INFO  | [WORKER 2] destroy service [player1] 
2022-04-19 15:08:40.827 | :03000001 | INFO  | [WORKER 3] destroy service [player2] 
2022-04-19 15:08:40.829 | 14060     | INFO  | WORKER-6 STOP
2022-04-19 15:08:40.829 | 19704     | INFO  | WORKER-5 STOP
2022-04-19 15:08:40.829 | 16784     | INFO  | WORKER-4 STOP
2022-04-19 15:08:40.829 | 8892      | INFO  | WORKER-3 STOP
2022-04-19 15:08:40.829 | 11704     | INFO  | WORKER-2 STOP
2022-04-19 15:08:40.829 | 12376     | INFO  | WORKER-1 STOP
2022-04-19 15:08:40.829 | 17068     | INFO  | STOP
