2022-04-19 15:49:11.879 | 18288     | INFO  | INIT with 6 workers.
2022-04-19 15:49:11.879 | 18288     | INFO  | WORKER-1 RUN
2022-04-19 15:49:11.881 | 18288     | INFO  | WORKER-2 RUN
2022-04-19 15:49:11.881 | 2636      | INFO  | WORKER-1 START
2022-04-19 15:49:11.881 | 18288     | INFO  | WORKER-3 RUN
2022-04-19 15:49:11.881 | 2376      | INFO  | WORKER-2 START
2022-04-19 15:49:11.881 | 18288     | INFO  | WORKER-4 RUN
2022-04-19 15:49:11.881 | 2452      | INFO  | WORKER-3 START
2022-04-19 15:49:11.881 | 18288     | INFO  | WORKER-5 RUN
2022-04-19 15:49:11.882 | 16476     | INFO  | WORKER-4 START
2022-04-19 15:49:11.882 | 18288     | INFO  | WORKER-6 RUN
2022-04-19 15:49:11.882 | 1444      | INFO  | WORKER-5 START
2022-04-19 15:49:11.882 | 2636      | INFO  |  new_service 16777217
2022-04-19 15:49:11.882 | 22980     | INFO  | WORKER-6 START
2022-04-19 15:49:11.882 | 18288     | INFO  | server::run() state = 2
2022-04-19 15:49:11.891 | :01000001 | INFO  | start server	(main.lua:13)
2022-04-19 15:49:11.891 | 2376      | INFO  |  new_service 33554433
2022-04-19 15:49:11.891 | :01000001 | INFO  | [WORKER 1] new service [bootstrap]
2022-04-19 15:49:11.899 | :02000001 | INFO  | login_check success!	(service_player.lua:138)
2022-04-19 15:49:11.899 | :02000001 | INFO  | startup_check	(service_player.lua:219)
2022-04-19 15:49:11.900 | :02000001 | INFO  | [WORKER 2] new service [player1]
2022-04-19 15:49:11.900 | 2452      | INFO  |  new_service 50331649
2022-04-19 15:49:11.900 | :02000001 | INFO  | connect	1	127.0.0.1:20701	(service_player.lua:16)
2022-04-19 15:49:11.904 | :03000001 | INFO  | login_check success!	(service_player.lua:138)
2022-04-19 15:49:11.904 | :03000001 | INFO  | startup_check	(service_player.lua:219)
2022-04-19 15:49:11.904 | :03000001 | INFO  | [WORKER 3] new service [player2]
2022-04-19 15:49:11.904 | 16476     | INFO  |  new_service 67108865
2022-04-19 15:49:11.904 | :03000001 | INFO  | connect	3	127.0.0.1:20701	(service_player.lua:16)
2022-04-19 15:49:11.907 | :04000001 | INFO  | login_check success!	(service_player.lua:138)
2022-04-19 15:49:11.907 | :04000001 | INFO  | startup_check	(service_player.lua:219)
2022-04-19 15:49:11.907 | :04000001 | INFO  | [WORKER 4] new service [player3]
2022-04-19 15:49:11.908 | :04000001 | INFO  | connect	5	127.0.0.1:20701	(service_player.lua:16)
2022-04-19 15:49:13.399 | :02000001 | INFO  | startup_check	(service_player.lua:219)
2022-04-19 15:49:13.399 | :02000001 | INFO  | connect	7	127.0.0.1:20620	(service_player.lua:16)
