2022-04-01 14:28:57.205 | 14844     | INFO  | INIT with 6 workers.
2022-04-01 14:28:57.205 | 14844     | INFO  | WORKER-1 RUN
2022-04-01 14:28:57.206 | 14844     | INFO  | WORKER-2 RUN
2022-04-01 14:28:57.206 | 25032     | INFO  | WORKER-1 START
2022-04-01 14:28:57.206 | 14844     | INFO  | WORKER-3 RUN
2022-04-01 14:28:57.207 | 9900      | INFO  | WORKER-2 START
2022-04-01 14:28:57.207 | 14844     | INFO  | WORKER-4 RUN
2022-04-01 14:28:57.207 | 26536     | INFO  | WORKER-3 START
2022-04-01 14:28:57.207 | 14844     | INFO  | WORKER-5 RUN
2022-04-01 14:28:57.207 | 17624     | INFO  | WORKER-4 START
2022-04-01 14:28:57.207 | 14844     | INFO  | WORKER-6 RUN
2022-04-01 14:28:57.207 | 21812     | INFO  | WORKER-5 START
2022-04-01 14:28:57.207 | 25032     | INFO  |  new_service 16777217
2022-04-01 14:28:57.208 | 12196     | INFO  | WORKER-6 START
2022-04-01 14:28:57.209 | 14844     | INFO  | server::run() state = 2
2022-04-01 14:28:57.218 | :01000001 | INFO  | start server	(main.lua:14)
2022-04-01 14:28:57.218 | :01000001 | INFO  | G:/ddd/moon_example/server_moon/lualib/?.lua;G:\ddd\moon_example\server_moon\lua\?.lua;G:\ddd\moon_example\server_moon\lua\?\init.lua;G:\ddd\moon_example\server_moon\?.lua;G:\ddd\moon_example\server_moon\?\init.lua;G:\ddd\moon_example\server_moon\..\share\lua\5.4\?.lua;G:\ddd\moon_example\server_moon\..\share\lua\5.4\?\init.lua;.\?.lua;.\?\init.lua	(main.lua:23)
2022-04-01 14:28:57.218 | :01000001 | INFO  | [WORKER 1] new service [bootstrap]
2022-04-01 14:28:57.218 | 25032     | INFO  |  new_service 16777218
2022-04-01 14:28:57.222 | :01000002 | INFO  | gate server start	gate1	0.0.0.0	20520	(service_gate.lua:89)
2022-04-01 14:28:57.222 | :01000002 | INFO  | [WORKER 1] new service [gate1]
2022-04-01 14:28:57.222 | 9900      | INFO  |  new_service 33554433
2022-04-01 14:28:57.224 | :02000001 | INFO  | gate server start	gate2	0.0.0.0	20521	(service_gate.lua:89)
2022-04-01 14:28:57.224 | :02000001 | INFO  | [WORKER 2] new service [gate2]
2022-04-01 14:28:57.224 | 26536     | INFO  |  new_service 50331649
2022-04-01 14:28:57.225 | :03000001 | INFO  | gate server start	gate3	0.0.0.0	20522	(service_gate.lua:89)
2022-04-01 14:28:57.225 | :03000001 | INFO  | [WORKER 3] new service [gate3]
2022-04-01 14:28:57.225 | 17624     | INFO  |  new_service 67108865
2022-04-01 14:28:57.228 | :04000001 | INFO  | ingate server start	ingate1	127.0.0.1	20620	(service_ingate.lua:91)
2022-04-01 14:28:57.228 | :04000001 | INFO  | [WORKER 4] new service [ingate1]
2022-04-01 14:28:57.228 | 21812     | INFO  |  new_service 83886081
2022-04-01 14:28:57.230 | :05000001 | INFO  | ingate server start	ingate2	127.0.0.1	20621	(service_ingate.lua:91)
2022-04-01 14:28:57.231 | :05000001 | INFO  | [WORKER 5] new service [ingate2]
2022-04-01 14:29:03.361 | 14844     | WARN  | Received signal code 100 (server.cpp:62)
2022-04-01 14:29:03.361 | :05000001 | INFO  | ####### remove_service	(G:/ddd/moon_example/server_moon/lualib/moon.lua:213)
2022-04-01 14:29:03.361 | :03000001 | INFO  | ####### remove_service	(G:/ddd/moon_example/server_moon/lualib/moon.lua:213)
2022-04-01 14:29:03.361 | :03000001 | INFO  | [WORKER 3] destroy service [gate3] 
2022-04-01 14:29:03.361 | :05000001 | INFO  | [WORKER 5] destroy service [ingate2] 
2022-04-01 14:29:03.361 | :01000001 | INFO  | ####### remove_service	(G:/ddd/moon_example/server_moon/lualib/moon.lua:213)
2022-04-01 14:29:03.361 | :04000001 | INFO  | ####### remove_service	(G:/ddd/moon_example/server_moon/lualib/moon.lua:213)
2022-04-01 14:29:03.361 | :04000001 | INFO  | [WORKER 4] destroy service [ingate1] 
2022-04-01 14:29:03.361 | :01000002 | INFO  | ####### remove_service	(G:/ddd/moon_example/server_moon/lualib/moon.lua:213)
2022-04-01 14:29:03.361 | :01000001 | INFO  | [WORKER 1] destroy service [bootstrap] 
2022-04-01 14:29:03.361 | :02000001 | INFO  | ####### remove_service	(G:/ddd/moon_example/server_moon/lualib/moon.lua:213)
2022-04-01 14:29:03.361 | :02000001 | INFO  | [WORKER 2] destroy service [gate2] 
2022-04-01 14:29:03.361 | :01000002 | INFO  | [WORKER 1] destroy service [gate1] 
2022-04-01 14:29:03.363 | 12196     | INFO  | WORKER-6 STOP
2022-04-01 14:29:03.363 | 21812     | INFO  | WORKER-5 STOP
2022-04-01 14:29:03.364 | 17624     | INFO  | WORKER-4 STOP
2022-04-01 14:29:03.364 | 26536     | INFO  | WORKER-3 STOP
2022-04-01 14:29:03.364 | 9900      | INFO  | WORKER-2 STOP
2022-04-01 14:29:03.364 | 25032     | INFO  | WORKER-1 STOP
2022-04-01 14:29:03.364 | 14844     | INFO  | STOP
