2022-04-01 14:28:32.448 | 25840     | INFO  | INIT with 6 workers.
2022-04-01 14:28:32.448 | 25840     | INFO  | WORKER-1 RUN
2022-04-01 14:28:32.450 | 25840     | INFO  | WORKER-2 RUN
2022-04-01 14:28:32.450 | 25840     | INFO  | WORKER-3 RUN
2022-04-01 14:28:32.450 | 20280     | INFO  | WORKER-2 START
2022-04-01 14:28:32.450 | 25840     | INFO  | WORKER-4 RUN
2022-04-01 14:28:32.450 | 26412     | INFO  | WORKER-1 START
2022-04-01 14:28:32.450 | 18976     | INFO  | WORKER-3 START
2022-04-01 14:28:32.450 | 25840     | INFO  | WORKER-5 RUN
2022-04-01 14:28:32.451 | 26336     | INFO  | WORKER-4 START
2022-04-01 14:28:32.451 | 25840     | INFO  | WORKER-6 RUN
2022-04-01 14:28:32.451 | 5360      | INFO  | WORKER-5 START
2022-04-01 14:28:32.451 | 26412     | INFO  |  new_service 16777217
2022-04-01 14:28:32.451 | 26212     | INFO  | WORKER-6 START
2022-04-01 14:28:32.452 | 25840     | INFO  | server::run() state = 2
2022-04-01 14:28:32.462 | :01000001 | INFO  | start server	(main.lua:14)
2022-04-01 14:28:32.464 | :01000001 | INFO  | [WORKER 1] new service [bootstrap]
2022-04-01 14:28:32.464 | 26412     | INFO  |  new_service 16777218
2022-04-01 14:28:32.469 | :01000002 | INFO  | gate server start	gate1	0.0.0.0	20520	(service_gate.lua:89)
2022-04-01 14:28:32.469 | :01000002 | INFO  | [WORKER 1] new service [gate1]
2022-04-01 14:28:32.469 | 20280     | INFO  |  new_service 33554433
2022-04-01 14:28:32.471 | :02000001 | INFO  | gate server start	gate2	0.0.0.0	20521	(service_gate.lua:89)
2022-04-01 14:28:32.471 | :02000001 | INFO  | [WORKER 2] new service [gate2]
2022-04-01 14:28:32.471 | 18976     | INFO  |  new_service 50331649
2022-04-01 14:28:32.472 | :03000001 | INFO  | gate server start	gate3	0.0.0.0	20522	(service_gate.lua:89)
2022-04-01 14:28:32.473 | :03000001 | INFO  | [WORKER 3] new service [gate3]
2022-04-01 14:28:32.473 | 26336     | INFO  |  new_service 67108865
2022-04-01 14:28:32.476 | :04000001 | INFO  | ingate server start	ingate1	127.0.0.1	20620	(service_ingate.lua:91)
2022-04-01 14:28:32.476 | :04000001 | INFO  | [WORKER 4] new service [ingate1]
2022-04-01 14:28:32.476 | 5360      | INFO  |  new_service 83886081
2022-04-01 14:28:32.478 | :05000001 | INFO  | ingate server start	ingate2	127.0.0.1	20621	(service_ingate.lua:91)
2022-04-01 14:28:32.478 | :05000001 | INFO  | [WORKER 5] new service [ingate2]
2022-04-01 14:28:43.953 | 25840     | WARN  | Received signal code 100 (server.cpp:62)
2022-04-01 14:28:43.953 | :05000001 | INFO  | ####### remove_service	(G:/ddd/moon_example/server_moon/lualib/moon.lua:213)
2022-04-01 14:28:43.953 | :03000001 | INFO  | ####### remove_service	(G:/ddd/moon_example/server_moon/lualib/moon.lua:213)
2022-04-01 14:28:43.953 | :03000001 | INFO  | [WORKER 3] destroy service [gate3] 
2022-04-01 14:28:43.953 | :05000001 | INFO  | [WORKER 5] destroy service [ingate2] 
2022-04-01 14:28:43.953 | :02000001 | INFO  | ####### remove_service	(G:/ddd/moon_example/server_moon/lualib/moon.lua:213)
2022-04-01 14:28:43.953 | :02000001 | INFO  | [WORKER 2] destroy service [gate2] 
2022-04-01 14:28:43.953 | :04000001 | INFO  | ####### remove_service	(G:/ddd/moon_example/server_moon/lualib/moon.lua:213)
2022-04-01 14:28:43.953 | :04000001 | INFO  | [WORKER 4] destroy service [ingate1] 
2022-04-01 14:28:43.953 | :01000001 | INFO  | ####### remove_service	(G:/ddd/moon_example/server_moon/lualib/moon.lua:213)
2022-04-01 14:28:43.953 | :01000002 | INFO  | ####### remove_service	(G:/ddd/moon_example/server_moon/lualib/moon.lua:213)
2022-04-01 14:28:43.954 | :01000001 | INFO  | [WORKER 1] destroy service [bootstrap] 
2022-04-01 14:28:43.954 | :01000002 | INFO  | [WORKER 1] destroy service [gate1] 
2022-04-01 14:28:43.955 | 26212     | INFO  | WORKER-6 STOP
2022-04-01 14:28:43.955 | 5360      | INFO  | WORKER-5 STOP
2022-04-01 14:28:43.955 | 26336     | INFO  | WORKER-4 STOP
2022-04-01 14:28:43.956 | 18976     | INFO  | WORKER-3 STOP
2022-04-01 14:28:43.956 | 20280     | INFO  | WORKER-2 STOP
2022-04-01 14:28:43.956 | 26412     | INFO  | WORKER-1 STOP
2022-04-01 14:28:43.956 | 25840     | INFO  | STOP
