2022-04-15 15:19:58.597 | 22812     | INFO  | INIT with 6 workers.
2022-04-15 15:19:58.597 | 22812     | INFO  | WORKER-1 RUN
2022-04-15 15:19:58.597 | 22812     | INFO  | WORKER-2 RUN
2022-04-15 15:19:58.597 | 17956     | INFO  | WORKER-1 START
2022-04-15 15:19:58.597 | 22812     | INFO  | WORKER-3 RUN
2022-04-15 15:19:58.597 | 21608     | INFO  | WORKER-2 START
2022-04-15 15:19:58.597 | 22812     | INFO  | WORKER-4 RUN
2022-04-15 15:19:58.597 | 23136     | INFO  | WORKER-3 START
2022-04-15 15:19:58.597 | 22812     | INFO  | WORKER-5 RUN
2022-04-15 15:19:58.597 | 20276     | INFO  | WORKER-4 START
2022-04-15 15:19:58.598 | 22812     | INFO  | WORKER-6 RUN
2022-04-15 15:19:58.598 | 21700     | INFO  | WORKER-5 START
2022-04-15 15:19:58.598 | 17956     | INFO  |  new_service 16777217
2022-04-15 15:19:58.598 | 8404      | INFO  | WORKER-6 START
2022-04-15 15:19:58.598 | 22812     | INFO  | server::run() state = 2
2022-04-15 15:19:58.606 | :01000001 | INFO  | start server	(main.lua:13)
2022-04-15 15:19:58.607 | 21608     | INFO  |  new_service 33554433
2022-04-15 15:19:58.607 | :01000001 | INFO  | [WORKER 1] new service [bootstrap]
2022-04-15 15:19:58.613 | :02000001 | INFO  | startup_check	(service_login.lua:149)
2022-04-15 15:19:58.613 | :02000001 | INFO  | [WORKER 2] new service [login1]
2022-04-15 15:20:00.112 | :02000001 | INFO  | startup_check	(service_login.lua:149)
2022-04-15 15:20:00.112 | :02000001 | INFO  | connect	2	127.0.0.1:20620	(service_login.lua:15)
2022-04-15 15:20:00.113 | :02000001 | INFO  | connect	3	127.0.0.1:20621	(service_login.lua:15)
2022-04-15 15:20:02.203 | :02000001 | INFO  | receive msg cmd = 	login	2	8	(service_login.lua:30)
2022-04-15 15:20:03.859 | :02000001 | INFO  | error 	2	{"addr":"127.0.0.1:20620","errcode":10054,"errmsg":"远程主机强迫关闭了一个现有的连接。"}	(service_login.lua:76)
2022-04-15 15:20:03.859 | :02000001 | INFO  | close 	2	127.0.0.1:20620	(service_login.lua:72)
2022-04-15 15:20:03.859 | :02000001 | INFO  | error 	3	{"addr":"127.0.0.1:20621","errcode":10054,"errmsg":"远程主机强迫关闭了一个现有的连接。"}	(service_login.lua:76)
2022-04-15 15:20:03.859 | :02000001 | INFO  | close 	3	127.0.0.1:20621	(service_login.lua:72)
2022-04-15 15:20:09.634 | 22812     | WARN  | Received signal code 100 (server.cpp:62)
2022-04-15 15:20:09.634 | :02000001 | INFO  | [WORKER 2] destroy service [login1] 
2022-04-15 15:20:09.634 | :01000001 | INFO  | [WORKER 1] destroy service [bootstrap] 
2022-04-15 15:20:09.636 | 8404      | INFO  | WORKER-6 STOP
2022-04-15 15:20:09.636 | 21700     | INFO  | WORKER-5 STOP
2022-04-15 15:20:09.637 | 20276     | INFO  | WORKER-4 STOP
2022-04-15 15:20:09.637 | 23136     | INFO  | WORKER-3 STOP
2022-04-15 15:20:09.638 | 21608     | INFO  | WORKER-2 STOP
2022-04-15 15:20:09.638 | 17956     | INFO  | WORKER-1 STOP
2022-04-15 15:20:09.639 | 22812     | INFO  | STOP
