2022-04-19 16:57:08.705 | 2804      | INFO  | INIT with 6 workers.
2022-04-19 16:57:08.706 | 2804      | INFO  | WORKER-1 RUN
2022-04-19 16:57:08.706 | 2804      | INFO  | WORKER-2 RUN
2022-04-19 16:57:08.706 | 17228     | INFO  | WORKER-1 START
2022-04-19 16:57:08.706 | 2804      | INFO  | WORKER-3 RUN
2022-04-19 16:57:08.706 | 17320     | INFO  | WORKER-2 START
2022-04-19 16:57:08.706 | 2804      | INFO  | WORKER-4 RUN
2022-04-19 16:57:08.706 | 16852     | INFO  | WORKER-3 START
2022-04-19 16:57:08.707 | 2804      | INFO  | WORKER-5 RUN
2022-04-19 16:57:08.707 | 20968     | INFO  | WORKER-4 START
2022-04-19 16:57:08.707 | 2804      | INFO  | WORKER-6 RUN
2022-04-19 16:57:08.707 | 18312     | INFO  | WORKER-5 START
2022-04-19 16:57:08.707 | 17228     | INFO  |  new_service 16777217
2022-04-19 16:57:08.707 | 11704     | INFO  | WORKER-6 START
2022-04-19 16:57:08.707 | 2804      | INFO  | server::run() state = 2
2022-04-19 16:57:08.716 | :01000001 | INFO  | start server	(main.lua:13)
2022-04-19 16:57:08.717 | 17320     | INFO  |  new_service 33554433
2022-04-19 16:57:08.717 | :01000001 | INFO  | [WORKER 1] new service [bootstrap]
2022-04-19 16:57:08.726 | :02000001 | INFO  | login server start	login1	127.0.0.1	20701	(service_login.lua:189)
2022-04-19 16:57:08.726 | :02000001 | INFO  | startup_check	(service_login.lua:170)
2022-04-19 16:57:08.726 | :02000001 | INFO  | [WORKER 2] new service [login1]
2022-04-19 16:57:10.226 | :02000001 | INFO  | startup_check	(service_login.lua:170)
2022-04-19 16:57:10.227 | :02000001 | INFO  | connect	3	127.0.0.1:20620	(service_login.lua:19)
2022-04-19 16:57:10.227 | :02000001 | INFO  | connect	4	127.0.0.1:20621	(service_login.lua:19)
2022-04-19 16:57:10.742 | :02000001 | INFO  | error 	3	{"addr":"127.0.0.1:20620","errcode":10054,"errmsg":"远程主机强迫关闭了一个现有的连接。"}	(service_login.lua:99)
2022-04-19 16:57:10.742 | :02000001 | INFO  | close 	3	127.0.0.1:20620	(service_login.lua:93)
2022-04-19 16:57:10.742 | :02000001 | INFO  | error 	4	{"addr":"127.0.0.1:20621","errcode":10054,"errmsg":"远程主机强迫关闭了一个现有的连接。"}	(service_login.lua:99)
2022-04-19 16:57:10.742 | :02000001 | INFO  | close 	4	127.0.0.1:20621	(service_login.lua:93)
2022-04-19 16:57:47.716 | 2804      | WARN  | Received signal code 100 (server.cpp:62)
2022-04-19 16:57:47.716 | :01000001 | INFO  | [WORKER 1] destroy service [bootstrap] 
2022-04-19 16:57:47.716 | :02000001 | INFO  | [WORKER 2] destroy service [login1] 
2022-04-19 16:57:47.718 | 11704     | INFO  | WORKER-6 STOP
2022-04-19 16:57:47.718 | 18312     | INFO  | WORKER-5 STOP
2022-04-19 16:57:47.718 | 20968     | INFO  | WORKER-4 STOP
2022-04-19 16:57:47.718 | 16852     | INFO  | WORKER-3 STOP
2022-04-19 16:57:47.718 | 17320     | INFO  | WORKER-2 STOP
2022-04-19 16:57:47.718 | 17228     | INFO  | WORKER-1 STOP
2022-04-19 16:57:47.718 | 2804      | INFO  | STOP
