2022-04-01 16:23:46.283 | 23588     | INFO  | INIT with 6 workers.
2022-04-01 16:23:46.284 | 23588     | INFO  | WORKER-1 RUN
2022-04-01 16:23:46.284 | 23588     | INFO  | WORKER-2 RUN
2022-04-01 16:23:46.284 | 26212     | INFO  | WORKER-1 START
2022-04-01 16:23:46.284 | 23588     | INFO  | WORKER-3 RUN
2022-04-01 16:23:46.284 | 22140     | INFO  | WORKER-2 START
2022-04-01 16:23:46.285 | 23588     | INFO  | WORKER-4 RUN
2022-04-01 16:23:46.285 | 15036     | INFO  | WORKER-3 START
2022-04-01 16:23:46.285 | 23588     | INFO  | WORKER-5 RUN
2022-04-01 16:23:46.285 | 17976     | INFO  | WORKER-4 START
2022-04-01 16:23:46.285 | 23588     | INFO  | WORKER-6 RUN
2022-04-01 16:23:46.286 | 26224     | INFO  | WORKER-5 START
2022-04-01 16:23:46.286 | 26212     | INFO  |  new_service 16777217
2022-04-01 16:23:46.286 | 25972     | INFO  | WORKER-6 START
2022-04-01 16:23:46.286 | 23588     | INFO  | server::run() state = 2
2022-04-01 16:23:46.293 | 26212     | WARN  | @@@  package.path='G:/ddd/moon_example/server_moon/lualib/?.lua;'..package.path
 (lua_service.cpp:107)
2022-04-01 16:23:46.299 | :01000001 | INFO  | start server	(main.lua:14)
2022-04-01 16:23:46.300 | :01000001 | INFO  | package.path='G:/ddd/moon_example/server_moon/lualib/?.lua;'..package.path
	(main.lua:18)
2022-04-01 16:23:46.300 | :01000001 | INFO  | G:/ddd/moon_example/server_moon/lualib/?.lua;G:\ddd\moon_example\server_moon\lua\?.lua;G:\ddd\moon_example\server_moon\lua\?\init.lua;G:\ddd\moon_example\server_moon\?.lua;G:\ddd\moon_example\server_moon\?\init.lua;G:\ddd\moon_example\server_moon\..\share\lua\5.4\?.lua;G:\ddd\moon_example\server_moon\..\share\lua\5.4\?\init.lua;.\?.lua;.\?\init.lua	(main.lua:26)
2022-04-01 16:23:46.300 | :01000001 | INFO  | [WORKER 1] new service [bootstrap]
2022-04-01 16:23:46.300 | 26212     | INFO  |  new_service 16777218
2022-04-01 16:23:46.301 | 26212     | WARN  | @@@  package.path='./lualib/?.lua;./wmlualib/?.lua;'..package.path
return {unique=true,name='gate1',threadid=1,base_name='gate',base_port=20520,port=20520,num=3,host='0.0.0.0',file='service_gate.lua',} (lua_service.cpp:107)
2022-04-01 16:23:46.309 | :01000002 | INFO  | ./lualib/?.lua;./wmlualib/?.lua;G:\ddd\moon_example\server_moon\lua\?.lua;G:\ddd\moon_example\server_moon\lua\?\init.lua;G:\ddd\moon_example\server_moon\?.lua;G:\ddd\moon_example\server_moon\?\init.lua;G:\ddd\moon_example\server_moon\..\share\lua\5.4\?.lua;G:\ddd\moon_example\server_moon\..\share\lua\5.4\?\init.lua;.\?.lua;.\?\init.lua	(service_gate.lua:22)
2022-04-01 16:23:46.310 | :01000002 | INFO  | gate server start	gate1	0.0.0.0	20520	(service_gate.lua:91)
2022-04-01 16:23:46.310 | :01000002 | INFO  | [WORKER 1] new service [gate1]
2022-04-01 16:23:46.310 | 22140     | INFO  |  new_service 33554433
2022-04-01 16:23:46.311 | 22140     | WARN  | @@@  package.path='./lualib/?.lua;./wmlualib/?.lua;'..package.path
return {unique=true,name='gate2',threadid=2,base_name='gate',base_port=20520,port=20521,num=3,host='0.0.0.0',file='service_gate.lua',} (lua_service.cpp:107)
2022-04-01 16:23:46.312 | :02000001 | INFO  | ./lualib/?.lua;./wmlualib/?.lua;G:\ddd\moon_example\server_moon\lua\?.lua;G:\ddd\moon_example\server_moon\lua\?\init.lua;G:\ddd\moon_example\server_moon\?.lua;G:\ddd\moon_example\server_moon\?\init.lua;G:\ddd\moon_example\server_moon\..\share\lua\5.4\?.lua;G:\ddd\moon_example\server_moon\..\share\lua\5.4\?\init.lua;.\?.lua;.\?\init.lua	(service_gate.lua:22)
2022-04-01 16:23:46.313 | :02000001 | INFO  | gate server start	gate2	0.0.0.0	20521	(service_gate.lua:91)
2022-04-01 16:23:46.313 | :02000001 | INFO  | [WORKER 2] new service [gate2]
2022-04-01 16:23:46.313 | 15036     | INFO  |  new_service 50331649
2022-04-01 16:23:46.314 | 15036     | WARN  | @@@  package.path='./lualib/?.lua;./wmlualib/?.lua;'..package.path
return {unique=true,name='gate3',threadid=3,base_name='gate',base_port=20520,port=20522,num=3,host='0.0.0.0',file='service_gate.lua',} (lua_service.cpp:107)
2022-04-01 16:23:46.315 | :03000001 | INFO  | ./lualib/?.lua;./wmlualib/?.lua;G:\ddd\moon_example\server_moon\lua\?.lua;G:\ddd\moon_example\server_moon\lua\?\init.lua;G:\ddd\moon_example\server_moon\?.lua;G:\ddd\moon_example\server_moon\?\init.lua;G:\ddd\moon_example\server_moon\..\share\lua\5.4\?.lua;G:\ddd\moon_example\server_moon\..\share\lua\5.4\?\init.lua;.\?.lua;.\?\init.lua	(service_gate.lua:22)
2022-04-01 16:23:46.315 | :03000001 | INFO  | gate server start	gate3	0.0.0.0	20522	(service_gate.lua:91)
2022-04-01 16:23:46.316 | :03000001 | INFO  | [WORKER 3] new service [gate3]
2022-04-01 16:23:46.316 | 17976     | INFO  |  new_service 67108865
2022-04-01 16:23:46.317 | 17976     | WARN  | @@@  package.path='./lualib/?.lua;./wmlualib/?.lua;'..package.path
return {unique=true,name='ingate1',base_port=20620,num=2,port=20620,host='127.0.0.1',base_name='ingate',file='service_ingate.lua',} (lua_service.cpp:107)
2022-04-01 16:23:46.320 | :04000001 | INFO  | ingate server start	ingate1	127.0.0.1	20620	(service_ingate.lua:91)
2022-04-01 16:23:46.320 | :04000001 | INFO  | [WORKER 4] new service [ingate1]
2022-04-01 16:23:46.320 | 26224     | INFO  |  new_service 83886081
2022-04-01 16:23:46.320 | 26224     | WARN  | @@@  package.path='./lualib/?.lua;./wmlualib/?.lua;'..package.path
return {unique=true,name='ingate2',base_port=20620,num=2,port=20621,host='127.0.0.1',base_name='ingate',file='service_ingate.lua',} (lua_service.cpp:107)
2022-04-01 16:23:46.323 | :05000001 | INFO  | ingate server start	ingate2	127.0.0.1	20621	(service_ingate.lua:91)
2022-04-01 16:23:46.323 | :05000001 | INFO  | [WORKER 5] new service [ingate2]
2022-04-01 16:24:26.980 | 23588     | WARN  | Received signal code 100 (server.cpp:62)
2022-04-01 16:24:26.980 | :04000001 | INFO  | ####### remove_service	(./lualib/moon.lua:213)
2022-04-01 16:24:26.980 | :04000001 | INFO  | [WORKER 4] destroy service [ingate1] 
