2022-04-19 16:03:32.827 | 9928      | INFO  | INIT with 6 workers.
2022-04-19 16:03:32.827 | 9928      | INFO  | WORKER-1 RUN
2022-04-19 16:03:32.828 | 9928      | INFO  | WORKER-2 RUN
2022-04-19 16:03:32.829 | 12508     | INFO  | WORKER-1 START
2022-04-19 16:03:32.829 | 9928      | INFO  | WORKER-3 RUN
2022-04-19 16:03:32.829 | 15536     | INFO  | WORKER-2 START
2022-04-19 16:03:32.829 | 9928      | INFO  | WORKER-4 RUN
2022-04-19 16:03:32.829 | 13468     | INFO  | WORKER-3 START
2022-04-19 16:03:32.830 | 9928      | INFO  | WORKER-5 RUN
2022-04-19 16:03:32.830 | 17448     | INFO  | WORKER-4 START
2022-04-19 16:03:32.830 | 9928      | INFO  | WORKER-6 RUN
2022-04-19 16:03:32.830 | 13240     | INFO  | WORKER-5 START
2022-04-19 16:03:32.831 | 12508     | INFO  |  new_service 16777217
2022-04-19 16:03:32.831 | 13032     | INFO  | WORKER-6 START
2022-04-19 16:03:32.831 | 9928      | INFO  | server::run() state = 2
2022-04-19 16:03:32.839 | :01000001 | INFO  | start server	(main.lua:13)
2022-04-19 16:03:32.840 | :01000001 | INFO  | [WORKER 1] new service [bootstrap]
2022-04-19 16:03:32.840 | 15536     | INFO  |  new_service 33554433
2022-04-19 16:03:32.848 | :02000001 | INFO  | login server start	login1	127.0.0.1	20701	(service_login.lua:189)
2022-04-19 16:03:32.849 | :02000001 | INFO  | startup_check	(service_login.lua:170)
2022-04-19 16:03:32.849 | :02000001 | INFO  | [WORKER 2] new service [login1]
2022-04-19 16:03:34.348 | :02000001 | INFO  | startup_check	(service_login.lua:170)
2022-04-19 16:03:34.348 | :02000001 | INFO  | connect	3	127.0.0.1:20620	(service_login.lua:19)
2022-04-19 16:03:34.349 | :02000001 | INFO  | connect	4	127.0.0.1:20621	(service_login.lua:19)
2022-04-19 16:44:32.689 | :02000001 | INFO  | close 	4	127.0.0.1:20621	(service_login.lua:93)
2022-04-19 16:44:32.690 | :02000001 | INFO  | close 	3	127.0.0.1:20620	(service_login.lua:93)
2022-04-19 16:44:33.943 | 9928      | WARN  | Received signal code 100 (server.cpp:62)
2022-04-19 16:44:33.943 | :02000001 | INFO  | [WORKER 2] destroy service [login1] 
2022-04-19 16:44:33.943 | :01000001 | INFO  | [WORKER 1] destroy service [bootstrap] 
2022-04-19 16:44:33.945 | 13032     | INFO  | WORKER-6 STOP
2022-04-19 16:44:33.945 | 13240     | INFO  | WORKER-5 STOP
2022-04-19 16:44:33.945 | 17448     | INFO  | WORKER-4 STOP
2022-04-19 16:44:33.945 | 13468     | INFO  | WORKER-3 STOP
2022-04-19 16:44:33.946 | 15536     | INFO  | WORKER-2 STOP
2022-04-19 16:44:33.946 | 12508     | INFO  | WORKER-1 STOP
2022-04-19 16:44:33.946 | 9928      | INFO  | STOP
